entity_id,entity_name,account_id,account_name,account_type,period,scenario,amount_gbp,currency,dataset
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-02,Budget,115166.48,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-02,Forecast,114504.76,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-03,Actual,112491.66,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-03,Budget,111037.79,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-03,Forecast,111101.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-04,Actual,106578.69,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-04,Budget,113133.76,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-04,Forecast,113055.08,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-05,Actual,110610.94,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-05,Budget,117148.98,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-05,Forecast,113572.54,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-06,Actual,113911.2,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-06,Budget,119359.39,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_SGA,SG&A,OpEx,2026-06,Forecast,120102.32,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-01,Actual,55979.42,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-01,Budget,56665.87,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-01,Forecast,55156.08,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-02,Actual,54377.27,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-02,Budget,58048.65,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-02,Forecast,56480.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-03,Actual,56687.63,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-03,Budget,57605.59,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-03,Forecast,55628.22,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-04,Actual,57424.31,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-04,Budget,57054.21,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-04,Forecast,58450.63,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-05,Actual,54451.5,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-05,Budget,59274.61,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-05,Forecast,55430.49,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-06,Actual,55062.88,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-06,Budget,58234.19,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-06,Forecast,57244.07,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-07,Actual,55846.1,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-07,Budget,56733.7,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-07,Forecast,57608.05,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-08,Actual,56324.37,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-08,Budget,59049.42,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-08,Forecast,58100.1,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-09,Actual,58123.84,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-09,Budget,59413.88,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-09,Forecast,58849.19,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-10,Actual,62752.33,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-10,Budget,58265.87,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-10,Forecast,61293.99,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-11,Actual,57431.55,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-11,Budget,59454.6,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-11,Forecast,59045.12,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-12,Actual,58330.78,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-12,Budget,59526.66,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2025-12,Forecast,59819.24,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-01,Actual,52258.58,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-01,Budget,55664.4,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-01,Forecast,55575.33,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-02,Actual,59801.72,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-02,Budget,54576.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-02,Forecast,56204.65,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-03,Actual,54523.75,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-03,Budget,58329.31,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-03,Forecast,57715.98,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-04,Actual,59746.1,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-04,Budget,56529.72,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-04,Forecast,56944.04,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-05,Actual,59810.6,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-05,Budget,58255.43,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-05,Forecast,59428.58,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-06,Actual,61458.12,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-06,Budget,58469.37,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_A,North Ops,OPEX_RD,R&D,OpEx,2026-06,Forecast,58192.98,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-01,Actual,318848.92,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-01,Budget,302689.25,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-01,Forecast,313815.65,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-02,Actual,326362.95,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-02,Budget,301370.64,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-02,Forecast,306624.54,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-03,Actual,292988.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-03,Budget,312543.55,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-03,Forecast,298630.27,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-04,Actual,316622.7,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-04,Budget,318339.7,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-04,Forecast,311835.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-05,Actual,320157.49,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-05,Budget,310723.72,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-05,Forecast,315223.55,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-06,Actual,334314.66,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-06,Budget,325690.04,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-06,Forecast,321929.8,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-07,Actual,315374.91,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-07,Budget,315396.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-07,Forecast,305991.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-08,Actual,333035.3,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-08,Budget,325612.01,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-08,Forecast,324620.03,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-09,Actual,334001.07,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-09,Budget,325951.71,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-09,Forecast,328544.69,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-10,Actual,303298.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-10,Budget,317446.6,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-10,Forecast,317506.65,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-11,Actual,345981.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-11,Budget,330293.86,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-11,Forecast,344925.81,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-12,Actual,333630.5,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-12,Budget,323445.8,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2025-12,Forecast,321194.25,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-01,Actual,297306.43,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-01,Budget,315381.64,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-01,Forecast,311786.95,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-02,Actual,323027.03,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-02,Budget,317674.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-02,Forecast,314777.94,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-03,Actual,299108.38,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-03,Budget,302870.16,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-03,Forecast,306047.99,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-04,Actual,328705.35,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-04,Budget,311607.74,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-04,Forecast,322474.38,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-05,Actual,299258.78,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-05,Budget,325229.49,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-05,Forecast,319074.89,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-06,Actual,337424.1,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-06,Budget,324914.94,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_PROD,Product revenue,Revenue,2026-06,Forecast,338748.33,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-01,Actual,122273.72,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-01,Budget,133690.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-01,Forecast,126693.28,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-02,Actual,139721.54,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-02,Budget,135262.5,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-02,Forecast,140495.37,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-03,Actual,138520.19,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-03,Budget,131311.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-03,Forecast,137241.9,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-04,Actual,126486.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-04,Budget,137864.01,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-04,Forecast,135018.86,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-05,Actual,129521.21,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-05,Budget,138326.36,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-05,Forecast,133604.8,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-06,Actual,131992.71,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-06,Budget,139104.22,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-06,Forecast,133333.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-07,Actual,127588.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-07,Budget,134378.69,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-07,Forecast,129633.69,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-08,Actual,144507.17,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-08,Budget,142692.03,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-08,Forecast,141696.55,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-09,Actual,141228.17,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-09,Budget,138234.4,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-09,Forecast,143765.18,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-10,Actual,140163.85,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-10,Budget,144399.73,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-10,Forecast,138998.0,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-11,Actual,149571.38,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-11,Budget,137982.73,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-11,Forecast,147767.16,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-12,Actual,136771.87,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-12,Budget,138230.74,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2025-12,Forecast,136961.45,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-01,Actual,135042.72,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-01,Budget,129853.68,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-01,Forecast,133292.23,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-02,Actual,132056.74,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-02,Budget,131451.6,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-02,Forecast,132359.62,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-03,Actual,128284.9,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-03,Budget,135379.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-03,Forecast,127890.38,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-04,Actual,141642.02,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-04,Budget,134770.5,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-04,Forecast,140025.86,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-05,Actual,139221.53,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-05,Budget,136963.71,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-05,Forecast,136967.62,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-06,Actual,127569.74,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-06,Budget,137871.56,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,REV_SERV,Service revenue,Revenue,2026-06,Forecast,131368.49,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-01,Actual,184195.1,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-01,Budget,194568.39,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-01,Forecast,191878.79,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-02,Actual,185175.86,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-02,Budget,188872.57,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-02,Forecast,185996.25,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-03,Actual,189227.04,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-03,Budget,190055.07,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-03,Forecast,185400.16,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-04,Actual,191066.78,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-04,Budget,200050.06,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-04,Forecast,197638.98,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-05,Actual,205436.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-05,Budget,197093.25,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-05,Forecast,198860.97,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-06,Actual,197249.37,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-06,Budget,190132.64,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-06,Forecast,191214.63,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-07,Actual,195404.74,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-07,Budget,199393.11,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-07,Forecast,199231.25,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-08,Actual,197733.18,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-08,Budget,198884.61,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-08,Forecast,194902.36,GBP,SYNTHETIC_PUBLIC_SAFE
OPCO_B,Central Ops,COGS,Cost of sales,COGS,2025-09,Actual,199328.93,GBP,SYNTHETIC_PUBLIC_SAFE
